run_number,subrun_number,event_number,signal_score,weight
15913,20,1035,0.0013220910914242,0.6572099924087524
15439,17,888,0.0051934611983597,0.9352570176124572
15439,17,897,0.0039586452767252,3.537882475789303
15465,11,563,0.0144341848790645,0.9062209725379944
15465,77,3874,0.0036420600954443,1.0
15696,3,152,0.0021347221918404,1.13160550228271
15702,30,1528,0.0051221931353211,1.0081816426216579
15923,5,280,0.0052709286101162,4.211751713271724
15519,10,502,0.0034963870421051,1.0853574207769157
15689,92,4641,0.0066330330446362,1.0095700025558472
15689,158,7949,0.0079042622819542,1.060479998588562
15794,41,2077,0.0064735999330878,1.2269599437713623
15923,363,18186,0.0047598374076187,0.4760729968547821
15783,182,9134,0.0049900314770638,1.085819959640503
15632,2,137,0.0057425671257078,1.0081000328063965
15792,189,9453,0.0053719538263976,1.0563100576400757
15778,23,1189,0.0045479200780391,0.5842289924621582
15863,4,235,0.0124114230275154,0.9457460045814514
15504,208,10413,0.0053489739075303,0.9389920234680176
15689,118,5907,0.0038714152760803,1.3590500354766846
15910,178,8929,0.0042591830715537,1.0522500276565552
15151,266,13312,0.0063992380164563,0.4342289865016937
15828,312,15633,0.004764303099364,1.248191659744265
15918,28,1436,0.0044816932640969,1.2010003988723383
15751,4,248,0.0027695745229721,0.967432975769043
15751,33,1658,0.0322288833558559,1.2239700555801392
15677,39,1961,0.0054600671865046,0.9984980225563048
15828,140,7012,0.005341675132513,1.038390040397644
15828,304,15203,0.0210550669580698,1.017109990119934
15828,304,15249,0.0035731615498661,1.010040044784546
15892,57,2890,0.0037862055469304,0.7093126151515179
15590,1,56,0.006853936240077,0.7523360252380371
18021,612,30620,0.0089244227856397,1.009269952774048
15923,425,21289,0.0040820850990712,0.6222299933433533
15777,9,476,0.0055513279512524,1.2126482542954309
15777,65,3277,0.0040589501149952,1.0053800344467163
15698,10,523,0.0058816988021135,0.5888986394252242
15766,28,1412,0.0074102357029914,0.5542910870588287
15766,28,1417,0.0022468068636953,1.3144297786066943
15766,43,2196,0.0037911529652774,0.7591990232467651
15871,51,2554,0.0334261991083622,1.2443599700927734
15871,66,3303,0.0033901925198733,0.9813179969787598
15871,66,3306,0.0197232533246278,1.3408199548721311
15876,33,1683,0.0045106038451194,1.0201200246810913
14715,25,1265,0.0028147427365183,0.766294002532959
15466,33,1694,0.004326844587922,0.6328489780426025
15800,233,11699,0.0179978050291538,1.003999948501587
15456,38,1934,0.0053558712825179,1.0378700494766235
15466,140,7010,0.0082615939900279,0.9918360114097596
15840,22,1101,0.0070327958092093,1.185379981994629
15709,29,1483,0.0055144573561847,1.220569491675576
15890,46,2348,0.0060314810834825,1.0736700296401978
16141,207,10386,0.1078757718205452,0.926472008228302
15715,40,2017,0.001230000401847,4.575206488382889
15903,19,964,0.0097586577758193,1.2261397265146456
15903,57,2868,0.0035442830994725,0.6001859903335571
15451,27,1400,0.0042857392691075,1.3697500228881836
15923,29,1477,0.0041131488978862,0.5812375779307822
15632,3,176,0.0344219729304313,0.8573610186576843
15829,32,1602,0.0062592481262981,0.8909969925880432
14745,153,7678,0.004412452224642,0.9813479781150818
15832,37,1885,0.0015438579721376,2.098330339744692
15832,128,6424,0.0043674795888364,0.9668229818344116
15491,328,16405,0.4034002423286438,0.967859983444214
15907,94,4714,0.0044680731371045,1.1353169318624197
14897,156,7820,0.0052726687863469,0.18171494520679943
15590,350,17512,0.0081938561052083,0.4252659976482391
15923,84,4202,0.0057430453598499,0.9669589996337892
15592,117,5900,0.0073537589050829,0.507053017616272
15900,39,1996,0.003280799370259,1.109254477621974
15466,272,13629,0.0034847599454224,0.6033200025558472
15900,38,1914,0.0134747205302119,1.0
16340,165,8271,0.0548847168684005,0.7054650187492371
16340,165,8290,0.0055703106336295,0.5536739826202393
16340,286,14302,0.0065942746587097,4.1709238280071474
15808,4,214,0.0049826833419501,1.0530696194126963
16200,71,3563,0.0073208967223763,0.4806689918041229
15965,487,24383,0.1124844998121261,0.8616639971733093
18062,263,13200,0.0076722651720047,0.8927450180053711
18862,53,2687,0.0036633885465562,1.2870767539461099
16199,158,7908,0.0034629823639988,1.0440000295639038
16075,32,1612,0.0037311122287064,1.0074299573898315
16770,116,5804,0.0043442626483738,1.0197399854660034
14225,55,2767,0.0040705516003072,1.023669958114624
15589,343,17200,0.0088637620210647,1.036139965057373
16776,12,610,0.0457386821508407,0.6002140045166016
16536,28,1423,0.0064910058863461,0.9379460215568542
15433,33,1675,0.0038884116802364,0.5036870241165161
