run_number,subrun_number,event_number,signal_score,weight
6379,188,9411,0.0025498666800558,0.985916
6379,191,9573,0.0044442131184041,0.375835
6697,78,3947,0.00749630946666,1.26782
6697,80,4050,0.0037051029503345,1.31465
6527,222,11120,0.0086278161033988,0.604207
6749,207,10359,0.0037383420858532,0.784992
6749,210,10504,0.0045360173098742,1.10532
6752,93,4658,0.0041356170549988,0.982972
6457,160,8025,0.0039168102666735,0.264178
6647,69,3456,0.0281444024294614,0.978311
6647,70,3522,0.0029527994338423,0.70105457222
6647,77,3863,0.0047972998581826,0.752292
6549,29,1490,0.0049647912383079,1.06958
6549,30,1519,0.0014577159890905,1.2177719132399998
6633,21,1074,0.0037026607897132,1.2134882565
6446,147,7381,0.0043711620382964,0.828674
6535,149,7492,0.0023887772113084,1.05387
6535,152,7650,0.0024284881073981,1.0543
6680,33,1685,0.0053893225267529,1.45928
6666,0,40,0.0042424998246133,0.875685
6647,48,2401,0.003732067765668,0.939867
6579,81,4063,0.0106842275708913,0.62090113024
6579,83,4184,0.0056905187666416,1.012263076
6579,88,4421,0.0035556501243263,1.16969
6406,132,6648,0.1866419464349746,1.15003
6655,20,1032,0.0142487427219748,0.904262
6369,95,4778,0.0033928065095096,0.836007
6369,97,4866,0.0046915048733353,1.1655334962
6369,100,5019,0.0040383711457252,0.993581
6412,21,1079,0.0105216326192021,0.545301
6412,37,1891,0.003598904935643,1.17827
6528,97,4888,0.0033627364318817,0.860127
6528,98,4904,0.067386470735073,0.665318
6382,205,10293,0.0034362697042524,0.985981
6596,36,1824,0.0052930349484086,1.54671
6596,40,2042,0.0044165831059217,1.35769
6687,199,10000,0.9982951283454896,0.816774
6647,182,9111,0.0188354700803756,1.21054
6647,182,9127,0.0030764283146709,0.982419
6647,192,9602,0.0015030266949906,1.27142
6640,44,2247,0.0019591518212109,1.01754
6589,48,2432,0.0044097155332565,0.908782
6481,20,1039,0.0018936727428808,0.656859
6481,25,1287,0.0041308812797069,0.583489
6560,8,446,0.0018261924851685,0.848719
6698,46,2331,0.0670915618538856,0.9315041054000001
6356,24,1244,0.0341688990592956,0.953897
6356,27,1400,0.0023764094803482,0.885002
6356,31,1557,0.0036056854296475,0.957006
6650,33,1660,0.0060710511170327,1.08999
6650,33,1666,0.0052079302258789,0.925992
6693,43,2191,0.0161945056170225,1.13942866736
6468,34,1722,0.003556870156899,0.890869
6664,70,3541,0.0964822396636009,0.534412
6551,205,10284,0.0035463753156363,1.02509
6551,205,10291,0.0047514508478343,1.42266
6577,75,3790,0.0058614830486476,0.613199
6339,11,559,0.0035616811364889,0.539895
6339,18,920,0.0060760020278394,0.990277
6339,19,974,0.0015836314996704,0.979631
6535,195,9789,0.004435836803168,1.2389640155000001
6535,212,10606,0.0044925967231392,1.11632427126e-09
6668,129,6476,0.0058482997119426,0.619927
6544,104,5201,0.0036420584656298,0.679237
6544,108,5404,0.0172245986759662,0.9889833626399999
